Date,open,high,low,close,adj_close,volume
2012-06-08,392.432007,396.576996,386.334991,391.002991,334.505829,3620851
2012-06-11,396.338013,399.196991,387.526001,390.527008,334.098602,2908698
2012-06-12,387.716003,394.813995,386.144012,393.38501,336.543671,3158933
2012-06-13,395.100006,396.815002,390.954987,392.480011,335.769409,3073478
2012-06-14,392.527008,397.053009,386.811005,387.716003,331.693817,3029302
2012-06-15,388.812012,396.243011,387.95401,394.957001,337.888519,2660213
2012-06-18,399.196991,405.104004,394.052002,399.911011,342.126678,5684480
2012-06-19,401.10199,404.912994,395.671997,400.388,342.53476,3962130
2012-06-20,403.86499,409.105011,401.196991,406.627991,347.873108,4068241
2012-06-21,404.294006,411.535004,402.816986,409.820007,350.603882,3049707
2012-06-22,404.817993,406.722992,396.815002,398.81601,341.189911,4126235
2012-06-25,400.148987,404.627014,392.098999,395.052002,337.969788,2639395
2012-06-26,392.527008,393.003998,386.334991,391.097992,334.587128,4427597
2012-06-27,392.622986,402.054993,392.622986,400.81601,342.900909,3434946
2012-06-28,401.196991,410.582001,400.291992,408.772003,349.707336,5180268
2012-06-29,413.915985,423.015015,412.05899,420.585999,359.814301,4586415
2012-07-02,423.015015,433.019012,420.776001,425.825989,364.29715,4250012
2012-07-03,426.825989,429.446014,421.109985,425.253998,363.8078,2559856
2012-07-04,426.825989,434.066986,425.968994,430.446014,368.249634,3282945
2012-07-05,430.065002,432.35199,427.302002,430.256012,368.087067,2193198
2012-07-06,429.68399,429.875,422.585999,427.063995,365.356262,1991799
2012-07-09,423.967987,423.967987,414.631012,416.917999,356.676331,2186987
2012-07-10,416.346008,420.919006,412.105988,418.061005,357.654175,3963316
2012-07-11,416.394012,422.395996,414.536011,415.393005,355.371643,3197653
2012-07-12,414.25,415.869995,406.865997,408.247986,349.259033,3691569
2012-07-13,409.677002,412.535004,404.056,404.912994,346.405914,3481754
2012-07-16,397.768005,398.911011,387.002014,388.669006,342.664276,4210816
2012-07-17,391.575012,394.100006,385.714996,386.621002,340.858704,3562760
2012-07-18,385.858002,394.195007,385.19101,392.194,345.772034,3524264
2012-07-19,396.338013,397.196014,393.242004,394.862,348.124237,2826269
2012-07-20,392.050995,398.148987,392.050995,396.290985,349.384094,2454186
2012-07-23,392.527008,392.908997,379.188995,380.618011,335.566254,3073789
2012-07-24,380.475006,383.428986,375.28299,378.093994,333.340973,3498611
2012-07-25,377.283997,378.998993,367.471008,368.233002,324.647217,5400802
2012-07-26,369.756989,372.471985,363.945007,365.851013,322.54715,7816030
2012-07-27,371.566986,383.761993,371.234009,380.285004,335.272675,5359989
2012-07-30,384.906006,392.145996,383.286011,390.954987,344.679657,3615093
2012-07-31,391.812988,396.958008,382.046997,394.862,348.124237,4245271
2012-08-01,395.385986,397.101013,388.669006,390.192993,344.007874,3143060
2012-08-02,389.765015,390.954987,383.571991,386.763,340.983887,3297194
2012-08-03,383.238007,383.286011,373.949005,378.235992,333.466187,4312655
2012-08-06,384.906006,389.479004,382.286011,385.19101,339.597992,3177494
2012-08-07,386.811005,389.907013,384.47699,386.95401,341.152283,2843807
2012-08-08,388.621002,395.195007,387.382996,388.764008,342.748047,4749643
2012-08-09,386.667999,390.527008,383.286011,387.096985,341.27832,4435289
2012-08-10,385.95401,387.669006,379.760986,381.190002,336.070526,3155400
2012-08-13,382.046997,382.190002,372.996002,376.76001,332.164886,4415405
2012-08-14,371.566986,387.669006,370.233002,386.906006,341.109985,6913178
2012-08-16,386.906006,390.049988,378.427002,379.427002,334.516235,4546317
2012-08-17,380.380005,382.856995,373.472992,376.140015,331.618286,4726694
2012-08-21,376.140015,378.713013,368.709015,373.567993,329.350708,5899101
2012-08-22,373.567993,377.76001,370.804993,373.997009,329.728912,3978331
2012-08-23,377.187988,384.334015,376.330994,379.713013,334.768372,5058037
2012-08-24,377.283997,377.378998,367.56601,369.471008,325.738678,5662059
2012-08-27,372.044006,372.901001,366.326996,367.423004,323.933044,3511189
2012-08-28,370.996002,370.996002,355.466003,360.325012,317.675232,4839509
2012-08-29,357.752991,361.325012,355.371002,356.704987,314.483704,3129126
2012-08-30,355.657013,356.084991,347.27301,348.605988,307.343292,5893959
2012-08-31,348.701996,351.178986,341.174988,344.319,303.563751,5021488
2012-09-03,346.938995,349.321014,338.411987,341.079987,300.70813,3834485
2012-09-04,340.794006,347.700989,338.746002,346.51001,305.495422,3315807
2012-09-05,343.557007,344.605011,332.075989,333.363007,293.904572,5918678
2012-09-06,334.125,337.173004,330.838013,334.648987,295.03833,4938402
2012-09-07,343.175995,354.417999,343.175995,353.369995,311.543427,7484440
2012-09-10,357.276001,365.278992,357.276001,362.088013,319.229553,6394870
2012-09-11,360.325012,361.278015,356.562012,359.134003,316.625214,2566981
2012-09-12,363.89801,369.661987,358.420013,368.85199,325.192932,4609378
2012-09-13,369.661987,371.996002,364.18399,369.281006,325.571167,3930619
2012-09-14,380.80899,388.71701,380.285004,385.858002,340.186035,7876883
2012-09-17,390.622009,395.528992,384.953003,390.574005,344.343811,6782124
2012-09-18,388.71701,390.527008,384.906006,386.144012,340.438141,3456136
2012-09-20,386.144012,386.144012,373.472992,374.520996,330.190887,3980815
2012-09-21,377.76001,394.38501,377.76001,390.002991,343.840393,7391839
2012-09-24,390.145996,395.290009,385.381989,387.477997,341.614258,4597649
2012-09-25,387.286987,389.097992,377.903015,381.428009,336.280396,4429932
2012-09-26,379.283997,385.858002,375.473999,377.473999,332.794403,4838649
2012-09-27,377.473999,383.381012,376.330994,377.570007,332.879028,5289925
2012-09-28,382.046997,390.240997,379.950989,381.951996,336.74231,5561478
2012-10-01,382.904999,383.571991,374.425995,380.093994,335.104248,3955264
2012-10-03,380.093994,386.621002,378.713013,384.714996,339.178284,4456766
2012-10-04,387.572998,393.194,386.334991,389.669006,343.545898,5449944
2012-10-05,393.098999,394.480988,322.977997,391.145996,344.848083,6136626
2012-10-08,389.669006,398.148987,386.621002,388.382996,342.412109,7662714
2012-10-09,391.90799,396.243011,388.812012,392.575012,346.107941,3768613
2012-10-10,392.432007,398.673004,390.71701,392.145996,345.729736,5255025
2012-10-11,394.813995,401.959991,390.812988,400.388,352.996155,6298331
2012-10-12,402.341003,406.34201,399.578003,401.054993,353.584229,5497075
2012-10-15,400.196991,402.57901,396.338013,399.101013,351.861511,3257442
2012-10-16,401.864014,402.86499,387.907013,389.765015,343.630554,3139214
2012-10-17,395.290009,395.290009,385.096008,387.95401,342.033905,3327968
2012-10-18,390.049988,393.003998,386.621002,392.289001,345.855835,4271220
2012-10-19,390.622009,393.337006,386.049011,388.192993,342.244629,3247651
2012-10-22,386.049011,391.002991,384.048004,388.574005,342.580536,2355719
2012-10-23,384.906006,390.527008,384.571991,385.286987,339.682617,1767261
2012-10-25,385.286987,387.572998,379.093994,379.950989,334.97818,4609031
2012-10-29,378.713013,385.19101,377.903015,383.048004,337.708618,4007303
2012-10-30,383.048004,384.619995,373.949005,374.472992,330.14859,2233248
2012-10-31,375.377991,376.950012,370.233002,373.662994,329.434448,4017202
2012-11-01,374.425995,380.998993,373.472992,378.665009,333.844421,2600996
2012-11-02,381.476013,384.858002,379.665985,383.334015,337.960754,2703526
2012-11-05,380.237,380.855988,376.807007,378.855988,334.012787,1794173
2012-11-06,375.473999,380.80899,375.234985,380.093994,335.104248,2549633
2012-11-07,377.855011,385.763,377.855011,382.951996,337.623962,2547940
2012-11-08,380.618011,385.619995,377.855011,384.858002,339.304382,2380160
2012-11-09,385.096008,389.431,367.279999,372.091003,328.048553,6042375
2012-11-12,367.375,368.041992,363.230988,365.946014,322.63089,3974957
2012-11-15,367.661011,369.184998,356.419006,357.657013,315.323029,4323001
2012-11-16,357.276001,361.945007,351.703003,352.608002,310.871613,3275016
2012-11-19,352.513,355.98999,344.985992,346.320007,305.327911,3811167
2012-11-20,350.606995,350.893005,342.127991,343.509003,302.84964,3379298
2012-11-21,345.558014,349.27301,343.03299,347.510986,306.37796,2468756
2012-11-22,350.606995,351.989014,345.558014,348.653992,307.385651,3103020
2012-11-23,349.415985,350.94101,344.175995,347.605988,306.46167,2342294
2012-11-26,347.987,356.514008,347.987,354.274994,312.341339,3027879
2012-11-27,357.276001,360.992004,355.70401,358.181,315.784973,3336131
2012-11-29,358.181,363.707001,357.942993,358.990997,316.499115,4158854
2012-11-30,358.990997,369.471008,358.990997,367.946991,324.39505,5058875
2012-12-03,369.661987,374.854004,368.709015,372.234009,328.174622,3629584
2012-12-04,372.519989,373.806,368.423004,371.709991,327.712616,2537034
2012-12-05,375.950012,380.998993,374.09201,379.380005,334.474762,4152385
2012-12-06,380.713989,384.809998,373.759003,380.903992,335.81839,2734868
2012-12-07,383.47699,384.858002,373.567993,375.615997,331.156281,3700432
2012-12-10,376.330994,381.951996,375.902008,381.380005,336.238037,2724155
2012-12-11,383.618988,383.858002,374.140015,377.378998,332.710602,3226962
2012-12-12,378.140991,381.380005,375.759003,376.76001,332.164886,3289158
2012-12-13,377.855011,378.855988,368.899994,370.281006,326.452789,3212623
2012-12-14,370.61499,381.141998,368.709015,378.235992,333.466187,2765651
2012-12-17,379.665985,383.381012,376.664001,380.190002,335.188904,3274063
2012-12-18,382.143005,396.43399,377.378998,394.718994,347.998169,8752980
2012-12-19,398.148987,404.817993,396.385986,404.056,356.22998,9273012
2012-12-20,403.007996,413.106995,396.053009,411.200989,362.529297,8079325
2012-12-21,408.057007,415.869995,404.86499,410.343994,361.773743,6105989
2012-12-24,409.772003,415.298004,406.722992,408.342987,360.009552,5238285
2012-12-26,408.342987,413.296997,407.484985,409.580994,361.101013,2555354
2012-12-27,412.535004,416.203003,409.677002,410.390991,361.815125,4419402
2012-12-28,411.438995,413.106995,406.152008,408.295013,359.967255,2973720
2012-12-31,407.390015,411.343994,406.865997,408.247986,359.925781,1927979
2013-01-01,411.487,419.20401,410.963013,417.489014,368.073029,3258417
2013-01-02,421.585999,422.777008,416.154999,417.441986,368.031555,2725650
2013-01-03,419.20401,423.587006,418.108002,421.394989,371.516693,3446967
2013-01-04,420.157013,420.157013,409.677002,413.010986,364.125061,3825854
2013-01-07,414.345001,426.825989,409.867004,420.062012,370.341461,7192053
2013-01-08,419.014008,419.252014,409.772003,412.868011,363.998962,3963726
2013-01-09,413.535004,414.963989,401.10199,402.341003,354.717987,7840626
2013-01-10,404.86499,406.675995,398.481995,400.626007,353.205994,5038849
2013-01-11,400.626007,404.722992,395.957001,397.576996,350.517883,3517864
2013-01-14,398.338989,404.437012,393.813995,403.769989,355.977844,2926416
2013-01-15,403.532013,407.627991,401.244995,404.722992,356.818085,3131699
2013-01-16,401.578003,403.674011,394.052002,395.338013,348.543915,2488575
2013-01-17,391.90799,400.626007,389.526001,398.911011,351.694,4409182
2013-01-18,399.768005,403.007996,393.860992,395.385986,348.586212,2841061
2013-01-21,395.385986,399.243988,392.050995,394.528015,347.829803,2676871
2013-01-22,394.528015,399.481995,387.907013,389.382996,343.293762,2683376
2013-01-23,391.002991,394.100006,383.571991,388.287994,342.3284,3246575
2013-01-24,389.287994,392.432007,383.714996,385.381989,339.766296,3293633
2013-01-25,385.572998,388.954987,379.713013,387.526001,341.656586,3558610
2013-01-28,388.431,391.002991,385.524994,386.477997,340.732605,2940908
2013-01-29,386.621002,391.955994,378.332001,380.141998,335.146606,4049784
2013-01-30,382,389.192993,380.713989,387.049011,341.236053,3653752
2013-01-31,385.858002,387.859009,382.476013,385.763,340.102234,3121261
2013-02-01,387.382996,392.242004,380.665985,381.903992,336.700012,3416506
2013-02-04,383.953003,385.334015,375.520996,376.378998,331.828979,3989731
2013-02-05,373.472992,379.093994,373.09201,376.092987,331.576843,3063830
2013-02-06,377.665009,383.761993,377.665009,378.665009,333.844421,3647853
2013-02-07,378.713013,379.188995,371.186005,371.947998,327.922424,2808800
2013-02-08,372.377014,375.330994,366.803986,369.138,325.445068,3136911
2013-02-11,371.61499,371.947998,365.89801,366.613007,323.218933,2731508
2013-02-12,366.898987,369.184998,364.135986,366.708008,323.302673,2621866
2013-02-13,366.898987,369.376007,357.372009,358.229004,315.827332,4202621
2013-02-14,352.513,364.421997,350.893005,362.897003,319.942749,7494610
2013-02-15,360.134003,364.230988,354.22699,358.324005,315.911041,3774184
2013-02-18,358.277008,368.709015,356.847992,367.041992,323.597137,3950475
2013-02-19,367.756012,370.424011,362.13501,368.423004,324.814728,2770705
2013-02-20,369.566986,370.471985,360.230011,361.325012,318.556824,4306789
2013-02-21,358.085999,358.085999,346.320007,346.700989,305.663788,6087744
2013-02-22,346.987,350.511993,343.652008,347.27301,306.168121,5190805
2013-02-25,348.463013,350.988007,342.747009,343.652008,302.975739,3405703
2013-02-26,342.984985,343.175995,332.028992,332.93399,293.526337,4730786
2013-02-27,334.076996,341.269989,329.88501,340.221985,299.951691,4948925
2013-02-28,342.079987,343.462006,322.024994,325.359985,286.848846,7368396
2013-03-01,325.644989,331.17099,323.977997,324.977997,286.512024,3379347
2013-03-04,323.929993,324.216003,317.595001,318.881012,281.136749,3418967
2013-03-05,319.356995,329.217987,317.738007,327.884003,289.074127,4938494
2013-03-06,330.695007,339.651001,326.884003,336.078003,296.298218,5072485
2013-03-07,336.221008,336.221008,328.265015,333.981995,294.450287,3132164
2013-03-08,335.363007,344.605011,335.363007,342.174988,301.673523,5034698
2013-03-11,341.651001,345.700989,337.792999,342.365997,301.841949,3844834
2013-03-12,342.984985,344.414001,335.363007,339.411987,299.237549,3575594
2013-03-13,338.221008,340.032013,334.125,335.459015,295.752502,2518810
2013-03-14,335.459015,341.317993,330.218994,340.221985,299.951691,3224357
2013-03-15,340.937012,345.653015,336.506989,337.697998,297.72644,2923616
2013-03-18,332.362,335.363007,329.933014,332.790985,293.400269,2096834
2013-03-19,334.411011,335.125,322.406006,323.644989,285.336823,2956397
2013-03-20,323.644989,326.21701,316.880005,318.928986,281.179047,3223448
2013-03-21,320.596008,324.835999,309.639008,312.355011,275.383209,3573502
2013-03-22,311.640015,312.497986,305.06601,306.638,270.342865,4001551
2013-03-25,312.497986,312.78299,298.302002,299.540009,264.085052,4984782
2013-03-26,297.397003,299.063995,290.584991,292.061005,257.491241,4779265
2013-03-28,292.061005,302.398987,286.488007,298.063995,262.783691,13888064
2013-04-01,298.063995,301.540985,295.539001,299.825989,264.337158,3423589
2013-04-02,299.255005,306.256989,298.397003,304.589996,268.537262,3577422
2013-04-03,303.731995,309.924988,300.730988,301.875,266.143616,4021976
2013-04-04,300.207001,300.588013,288.72699,289.964996,255.643356,5016994
2013-04-05,289.156006,297.872986,288.869995,294.585999,259.717377,4183560
2013-04-08,295.825012,297.730011,290.299011,291.441986,256.945526,3497676
2013-04-09,293.537994,298.968994,289.203003,290.013,255.685684,4056869
2013-04-10,292.824005,294.252991,285.821014,290.822998,256.39978,5996494
2013-04-11,293.442993,293.824005,283.630005,284.391998,250.72998,6669418
2013-04-12,282.963013,288.964996,281.105011,285.345001,251.570206,5232583
2013-04-15,283.915985,283.915985,279.819,280.53299,247.327759,3759212
2013-04-16,280.53299,286.488007,278.674988,284.248993,250.603928,6358429
2013-04-17,286.773987,289.156006,282.105011,283.01001,249.511581,6851700
2013-04-18,283.153015,288.203003,279.914001,285.630005,251.821426,5760411
2013-04-22,285.630005,293.632996,285.630005,292.20401,257.61734,5573332
2013-04-23,292.584991,297.444,291.632996,294.490997,259.633636,5281711
2013-04-25,294.490997,299.588013,294.490997,297.778015,262.531586,4773739
2013-04-26,298.492004,301.635986,289.821991,290.631989,256.231384,3772387
2013-04-29,291.061005,292.20401,286.868988,288.154999,254.047577,2651780
2013-04-30,290.489014,292.871002,283.630005,288.44101,254.299759,4336564
2013-05-02,288.44101,292.014008,287.726013,290.20401,255.854065,2972238
2013-05-03,289.156006,299.540009,286.821014,296.492004,261.397797,5631839
2013-05-06,298.540009,308.019989,298.207001,307.304993,270.930908,6183505
2013-05-07,308.877014,310.972992,304.876007,309.354004,272.737396,5282687
2013-05-08,310.829987,311.354004,301.351013,303.589996,267.65564,5428461
2013-05-09,304.589996,306.686005,299.92099,301.160004,265.513245,3292195
2013-05-10,301.970001,305.256989,300.207001,303.446991,267.529572,2969772
2013-05-13,303.828003,306.066986,290.584991,291.156006,256.693359,4257402
2013-05-14,288.489014,292.20401,282.485992,289.536987,255.266006,6519906
2013-05-15,290.584991,295.15799,290.584991,293.729004,258.961853,3963812
2013-05-16,293.729004,299.730988,293.062012,297.062988,261.901184,4641768
2013-05-17,297.92099,298.63501,293.919006,297.110992,261.943542,3327845
2013-05-20,298.110992,304.589996,297.730011,300.445007,264.882874,4293214
2013-05-21,300.112,301.540985,292.20401,294.015015,259.213989,3120373
2013-05-22,292.824005,298.683014,289.72699,291.48999,256.987854,3481752
2013-05-23,290.584991,295.825012,281.390991,285.391998,251.611649,8913901
2013-05-24,295.490997,304.398987,292.014008,298.207001,262.90979,12087361
2013-05-27,298.302002,303.589996,296.110992,302.160004,266.394897,3887794
2013-05-28,301.112,308.496002,301.112,306.591003,270.301422,5482415
2013-05-29,306.494995,307.639008,297.730011,299.683014,264.211121,3785479
2013-05-30,298.253998,298.253998,286.536011,287.393005,253.375824,6730751
2013-05-31,289.394012,289.394012,276.389008,277.960999,245.060181,7105771
2013-06-03,279.627991,283.725006,276.341003,282.485992,249.049591,4576312
2013-06-04,283.153015,288.108002,283.058014,284.630005,250.939819,4027525
2013-06-05,283.630005,288.108002,282.29599,284.963989,251.234299,3503826
2013-06-06,282.963013,282.963013,279.390015,281.342987,248.041885,3606740
2013-06-07,280.105011,284.296997,277.484985,278.247009,245.312393,2892198
2013-06-10,278.674988,281.915009,274.959991,276.86499,244.093918,2771850
2013-06-11,274.388,275.769989,264.622986,267.910004,236.198898,5157889
2013-06-12,266.908997,267.957001,259.907013,260.812012,229.941055,5507684
2013-06-13,258.191986,266.480011,251.998993,253.570999,223.557114,6520840
2013-06-14,256.666992,263.384003,256.334015,261.192993,230.276947,4215144
2013-06-17,262.049988,264.765991,256.571991,263.955994,232.712906,3596701
2013-06-18,262.71701,274.674011,260.764008,271.625,239.474152,5950387
2013-06-19,271.625,279.722992,269.576996,277.34201,244.514481,7473360
2013-06-20,272.291992,272.339996,258.001007,259.667999,228.932449,7665273
2013-06-21,259.524994,263.384003,252.998993,259.191986,228.512787,5837371
2013-06-24,257.428986,262.384003,253.046997,254.046997,223.976791,5705272
2013-06-25,253.904007,257.571991,249.903,253.856995,223.80928,5458907
2013-06-26,256.286011,256.763,250.188995,252.093994,222.254944,4495532
2013-06-27,256.286011,257.001007,248.998001,251.664993,221.876709,5176456
2013-06-28,254.380997,261.144989,254.380997,260.812012,229.941055,6442691
2013-07-01,259.23999,269.338989,259.23999,267.433014,235.778351,4605801
2013-07-02,268.385986,272.768005,266.765991,268.623993,236.828369,4384013
2013-07-03,265.908997,266.003998,255.856995,256.809998,226.412735,4151020
2013-07-04,260.096985,260.477997,250.951004,252.285004,222.423355,4824358
2013-07-05,255.809998,257.096008,251.141006,252.188995,222.338715,3536764
2013-07-08,250.473999,250.473999,245.806,247.615997,218.306992,4098355
2013-07-09,250.188995,251.617996,247.854004,249.283997,219.777557,3558758
2013-07-10,250.570007,250.617004,243.186005,244.091003,215.199234,5159192
2013-07-11,249.617004,252.809006,246.854004,248.712006,219.27327,5689066
2013-07-12,249.141006,251.522003,246.281998,250.235992,220.616867,3897431
2013-07-15,242.470993,247.235001,239.994003,245.281998,223.391022,5308024
2013-07-16,241.423004,243.996002,238.850998,239.709,218.315399,3349422
2013-07-17,239.709,241.470993,230.753006,231.705994,211.026657,4646296
2013-07-18,231.848007,233.992004,228.322998,233.134995,212.328125,3940381
2013-07-19,232.992004,236.468994,228.656998,229.610001,209.117722,4706545
2013-07-22,229.561996,229.610001,222.130997,222.75,202.869965,4915124
2013-07-23,228.608994,228.608994,222.082993,223.511993,203.563965,4498581
2013-07-24,222.654999,224.798004,217.796005,218.748001,199.225143,4219223
2013-07-25,217.033005,219.557999,211.507996,212.317001,193.368103,5326683
2013-07-26,212.936996,215.746994,206.410004,208.554001,189.940918,3766603
2013-07-29,207.886993,213.651001,204.076004,205.218994,186.90358,6304280
2013-07-30,205.218994,207.029999,197.692993,199.503006,181.697723,4394030
2013-07-31,198.264008,207.410995,192.785995,205.505005,187.164063,6577401
2013-08-01,206.981995,209.220993,197.358994,200.218002,182.348907,4838134
2013-08-02,200.408005,202.171005,191.690994,192.785995,175.5802,4756398
2013-08-05,192.785995,199.503006,188.832001,198.074005,180.396255,4820525
2013-08-06,196.264008,196.264008,187.498993,188.880005,172.022797,5380027
2013-08-07,188.164993,199.026993,186.069,198.121994,180.439972,5905272
2013-08-08,198.216995,210.602005,196.977997,208.459,189.854401,7302309
2013-08-12,208.459,228.132996,208.459,225.369995,205.256134,12855337
2013-08-13,222.845001,231.990997,220.701004,229.990997,209.464706,9875143
2013-08-14,250.570007,250.570007,234.563995,238.279007,217.013031,20953237
2013-08-16,238.279007,238.279007,220.748993,224.227005,204.215164,8493479
2013-08-19,219.128998,237.184006,213.080002,235.182999,214.193344,14064024
2013-08-20,232.229996,246.567993,228.371002,244.852997,223.000305,11354689
2013-08-21,247.712006,250.473999,232.705994,236.421997,215.321762,12360154
2013-08-22,236.279007,262.859985,233.992004,261.144989,237.838287,15950278
2013-08-23,262.812012,270.576996,257.334015,268.958008,244.953979,15308663
2013-08-26,270.625,271.911011,260.669006,264.050995,240.48494,10861102
2013-08-27,262.002991,266.528015,258.286987,259.429993,236.276337,7405044
2013-08-28,257.144012,269.863007,252.570007,265.813995,242.090591,10229705
2013-08-29,269.100006,271.053986,262.954987,265.194,241.525925,8607977
2013-08-30,266.765991,275.912994,257.239014,261.049988,237.751755,12798515
2013-09-02,262.049988,277.246002,261.526001,275.721985,251.114288,8953295
2013-09-03,278.960999,281.390991,266.38501,268.005005,244.086029,11047245
2013-09-04,269.100006,277.960999,266.242004,276.197998,251.547836,6571688
2013-09-05,280.914001,282.343994,271.529999,275.006989,250.463104,6793974
2013-09-06,276.484009,280.962006,270.101013,278.34201,253.500473,6332234
2013-09-10,278.34201,287.726013,278.34201,286.393005,260.832947,6458776
2013-09-11,287.726013,303.731995,284.391998,300.778992,273.934998,9530097
2013-09-12,299.063995,302.493988,287.106995,288.44101,262.698181,6962493
2013-09-13,288.298004,291.346985,282.390991,284.200989,258.836578,7652096
2013-09-16,290.108002,292.346985,275.769989,277.817993,253.02327,5829182
2013-09-17,276.389008,278.627991,271.434998,274.57901,250.073334,7723423
2013-09-18,276.197998,278.056,272.10199,276.484009,251.808304,3617526
2013-09-19,285.915985,298.683014,283.915985,295.920013,269.509705,7799099
2013-09-20,295.347992,295.634003,281.153015,285.821014,260.312012,8642349
2013-09-23,283.820007,289.44101,277.056,279.627991,254.671722,4709737
2013-09-24,277.722992,283.153015,276.389008,278.722992,253.847473,4190490
2013-09-25,280.105011,281.247986,272.721008,277.34201,252.589737,3932540
2013-09-26,277.007996,287.25,276.437012,285.726013,260.225494,6876574
2013-09-27,285.726013,288.678986,272.483002,273.81601,249.378433,5580839
2013-09-30,270.958008,270.958008,253.570999,258.716003,235.626083,10897324
2013-10-01,261.287994,265.337006,256.143005,262.71701,239.269989,6438974
2013-10-03,262.71701,275.769989,262.71701,272.339996,248.034164,6863280
2013-10-04,270.529999,280.295013,268.815002,274.816986,250.29007,6661526
2013-10-07,274.388,287.536011,272.864014,286.201996,260.659027,7554393
2013-10-08,289.964996,291.20401,281.677002,282.772003,257.535126,5597311
2013-10-09,278.199005,290.536987,278.199005,288.916992,263.131653,5881172
2013-10-10,291.252014,296.300995,290.584991,294.015015,267.774719,6239556
2013-10-11,296.967987,298.445007,289.631989,293.347992,267.167236,5137280
2013-10-14,293.442993,294.395996,286.488007,287.345001,261.699982,4113539
2013-10-15,288.678986,298.445007,286.536011,295.825012,269.423157,8255057
2013-10-17,295.825012,301.493011,294.252991,295.444,269.076141,6445718
2013-10-18,298.015991,314.403015,296.110992,313.355011,285.388641,13782861
2013-10-21,313.450012,322.501007,313.450012,320.214996,291.636414,7540131
2013-10-22,321.071991,327.170013,318.690002,323.882996,294.977051,6116529
2013-10-23,324.596985,327.645996,315.450989,319.356995,290.85495,7042354
2013-10-24,317.260986,324.787994,314.117004,316.450989,288.208313,5244114
2013-10-25,314.54599,315.165009,305.924011,306.638,279.271149,5779830
2013-10-28,309.639008,311.925995,296.63501,297.540009,270.985138,7238769
2013-10-29,296.300995,311.78299,294.109985,310.449005,282.742004,8178475
2013-10-30,312.497986,314.308014,305.971008,311.164001,283.393158,5190173
2013-10-31,310.210999,322.311005,308.829987,319.071991,290.595428,6569513
2013-11-01,319.166992,325.644989,316.833008,320.261993,291.679199,4763951
2013-11-05,320.261993,328.550995,315.975006,322.929993,294.10907,4677774
2013-11-06,324.216003,325.549988,316.690002,317.546997,289.206512,4552249
2013-11-07,316.546997,333.363007,316.546997,329.455994,300.052643,10272254
2013-11-08,329.552002,339.984009,329.217987,338.936005,308.686584,8245971
2013-11-11,338.984009,348.27301,335.601013,343.747009,313.068207,7942261
2013-11-12,344.890991,346.320007,333.553009,335.791992,305.823151,7943260
2013-11-13,333.743988,346.700989,333.743988,340.84201,310.422485,8570153
2013-11-14,350.606995,359.039001,342.127991,357.609985,325.693939,17618705
2013-11-18,357.609985,369.614014,357.609985,368.519012,335.629364,7752679
2013-11-19,369.756989,373.044006,362.230011,365.135986,332.548279,10023079
2013-11-20,364.708008,370.471985,361.467987,366.803986,334.067413,7591796
2013-11-21,364.850006,366.708008,359.182007,364.516998,331.984528,6645914
2013-11-22,365.756012,376.807007,365.470001,373.901001,340.531006,7992716
2013-11-25,375.473999,380.141998,374.759003,379.141998,345.30426,4998561
2013-11-26,377.473999,379.141998,371.091003,373.234985,339.924438,5144849
2013-11-27,373.472992,377.235992,369.519012,376.092987,342.527374,4307668
2013-11-28,377.187988,384.619995,376.807007,381.951996,347.863464,4865283
2013-11-29,383,386.239014,379.760986,381.665985,347.602966,3725854
2013-12-02,381.190002,390.527008,377.283997,389.002014,354.284271,6215139
2013-12-03,387.764008,392.242004,385.95401,390.431,355.585754,6055202
2013-12-04,389.669006,396.053009,388.71701,394.38501,359.18689,4419744
2013-12-05,399.339996,402.341003,396.623993,401.483002,365.651337,5843023
2013-12-06,401.10199,403.959991,398.243988,402.721985,366.779755,4362282
2013-12-09,409.677002,411.535004,400.10199,401.054993,365.261536,5266475
2013-12-10,400.148987,404.817993,397.815002,403.292999,367.299805,5003596
2013-12-11,402.006989,404.769989,396.338013,398.481995,362.918182,7037046
2013-12-12,395.290009,397.528992,392.050995,393.242004,358.145874,6148315
2013-12-13,390.527008,396.958008,389.765015,395.528992,360.22879,6445869
2013-12-16,395.528992,400.339996,388.002014,389.574005,354.805206,4878508
2013-12-17,390.002991,393.622986,386.811005,389.382996,354.631256,3686722
2013-12-18,389.479004,396.766998,388.574005,395.290009,360.011078,3165827
2013-12-19,398.243988,399.386993,389.859985,391.384003,356.453705,3679885
2013-12-20,391.384003,399.053986,390.954987,398.196014,362.657745,2838112
2013-12-23,398.243988,406.627991,397.481995,403.151001,367.170502,2838949
2013-12-24,403.959991,405.247009,396.958008,398.625,363.048431,2423544
2013-12-26,398.625,406.819,396.623993,405.247009,369.079437,4202350
2013-12-27,405.247009,407.867004,403.007996,404.960999,368.81897,2598363
2013-12-30,404.912994,408.342987,401.959991,405.437012,369.252472,2229450
2013-12-31,406.295013,406.627991,402.57901,404.151001,368.081268,1270954
2014-01-01,404.912994,406.627991,403.627014,405.770996,369.556702,1252611
2014-01-02,405.865997,414.916992,397.290985,399.386993,363.742432,4198711
2014-01-03,396.815002,399.578003,389.669006,393.003998,357.929108,3341710
2014-01-06,391.527008,396.053009,385.47699,389.002014,354.284271,2838784
2014-01-07,390.527008,392.432007,373.997009,376.045013,342.483673,4093902
